seq,rssi,snr,avg_snr,timestamp,attenuator,gain
0,-124.00,7.90,10.06,1473675865,0.0,-4.43697499233
1,-78.00,9.11,9.83,1473675872,0.0,-4.43697499233
2,-126.00,10.95,9.85,1473675880,0.0,-4.43697499233
3,-125.00,8.86,9.66,1473675887,0.0,-4.43697499233
4,-132.00,11.77,9.77,1473675895,0.0,-4.43697499233
5,-131.00,8.19,9.70,1473675903,0.0,-4.43697499233
6,-78.00,7.99,9.85,1473675910,0.0,-4.43697499233
7,-137.00,9.62,9.93,1473675918,0.0,-4.43697499233
8,-127.00,9.84,10.06,1473675926,0.0,-4.43697499233
9,-78.00,8.26,10.00,1473675934,0.0,-4.43697499233
10,-126.00,8.83,10.27,1473675942,0.0,-4.43697499233
11,-78.00,8.59,10.12,1473675950,0.0,-4.43697499233
12,-128.00,11.22,10.24,1473675957,0.0,-4.43697499233
13,-78.00,9.33,9.89,1473675965,0.0,-4.43697499233
14,-129.00,12.20,9.69,1473675973,0.0,-4.43697499233
15,-78.00,8.94,9.99,1473675980,0.0,-4.43697499233
16,-81.00,8.34,9.87,1473675988,0.0,-4.43697499233
17,-77.00,9.10,9.95,1473675995,0.0,-4.43697499233
18,-127.00,13.17,10.03,1473676003,0.0,-4.43697499233
19,-77.00,9.29,10.15,1473676011,0.0,-4.43697499233
20,-77.00,8.84,10.16,1473676018,0.0,-4.43697499233
21,-81.00,8.43,10.05,1473676026,0.0,-4.43697499233
22,-80.00,9.38,10.10,1473676034,0.0,-4.43697499233
23,-81.00,8.69,9.97,1473676041,0.0,-4.43697499233
24,-134.00,10.18,9.99,1473676049,0.0,-4.43697499233
25,-81.00,9.04,9.77,1473676057,0.0,-4.43697499233
26,-128.00,12.91,9.78,1473676064,0.0,-4.43697499233
27,-132.00,11.40,9.71,1473676072,0.0,-4.43697499233
29,-129.00,9.28,9.96,1473676087,0.0,-4.43697499233
30,-80.00,9.62,10.00,1473676095,0.0,-4.43697499233
31,-80.00,9.32,10.04,1473676102,0.0,-4.43697499233
33,-128.00,10.33,9.89,1473676118,0.0,-4.43697499233
34,-81.00,8.24,9.89,1473676125,0.0,-4.43697499233
35,-81.00,8.46,9.98,1473676133,0.0,-4.43697499233
36,-132.00,9.23,9.96,1473676141,0.0,-4.43697499233
37,-80.00,8.78,9.82,1473676148,0.0,-4.43697499233
38,-80.00,9.10,9.50,1473676156,0.0,-4.43697499233
39,-80.00,8.79,9.54,1473676164,0.0,-4.43697499233
40,-125.00,13.20,9.70,1473676171,0.0,-4.43697499233
41,-79.00,8.67,9.95,1473676179,0.0,-4.43697499233
42,-80.00,8.45,10.09,1473676186,0.0,-4.43697499233
43,-128.00,9.04,10.23,1473676194,0.0,-4.43697499233
44,-129.00,12.72,10.10,1473676202,0.0,-4.43697499233
45,-130.00,11.72,10.35,1473676209,0.0,-4.43697499233
46,-130.00,10.64,10.60,1473676217,0.0,-4.43697499233
47,-80.00,9.17,10.73,1473676225,0.0,-4.43697499233
48,-125.00,11.03,10.67,1473676232,0.0,-4.43697499233
49,-127.00,11.84,10.61,1473676240,0.0,-4.43697499233
50,-80.00,8.77,10.79,1473676248,0.0,-4.43697499233
51,-134.00,10.31,10.55,1473676255,0.0,-4.43697499233
52,-80.00,8.58,10.73,1473676263,0.0,-4.43697499233
53,-81.00,8.34,10.58,1473676271,0.0,-4.43697499233
54,-80.00,9.09,10.41,1473676278,0.0,-4.43697499233
55,-134.00,9.00,10.30,1473676286,0.0,-4.43697499233
56,-80.00,8.79,10.10,1473676293,0.0,-4.43697499233
57,-127.00,11.95,10.00,1473676301,0.0,-4.43697499233
58,-138.00,8.72,9.91,1473676309,0.0,-4.43697499233
59,-128.00,9.72,9.80,1473676316,0.0,-4.43697499233
60,-130.00,13.54,9.86,1473676324,0.0,-4.43697499233
61,-81.00,9.26,9.96,1473676332,0.0,-4.43697499233
62,-81.00,8.56,9.93,1473676339,0.0,-4.43697499233
63,-82.00,8.86,9.95,1473676347,0.0,-4.43697499233
64,-81.00,8.94,10.00,1473676355,0.0,-4.43697499233
65,-81.00,8.74,9.92,1473676362,0.0,-4.43697499233
66,-128.00,8.82,9.76,1473676370,0.0,-4.43697499233
67,-81.00,9.09,9.70,1473676377,0.0,-4.43697499233
68,-82.00,8.99,9.87,1473676385,0.0,-4.43697499233
69,-80.00,8.96,9.42,1473676393,0.0,-4.43697499233
70,-137.00,10.06,9.39,1473676400,0.0,-4.43697499233
71,-129.00,12.36,9.42,1473676408,0.0,-4.43697499233
72,-126.00,8.68,9.66,1473676416,0.0,-4.43697499233
73,-79.00,9.95,9.78,1473676423,0.0,-4.43697499233
74,-130.00,12.10,9.83,1473676431,0.0,-4.43697499233
75,-80.00,9.34,9.98,1473676439,0.0,-4.43697499233
76,-80.00,8.93,9.81,1473676446,0.0,-4.43697499233
77,-127.00,10.81,9.92,1473676454,0.0,-4.43697499233
78,-80.00,8.88,10.02,1473676462,0.0,-4.43697499233
80,-129.00,11.45,10.41,1473676477,0.0,-4.43697499233
81,-127.00,12.64,10.39,1473676484,0.0,-4.43697499233
82,-130.00,9.97,10.44,1473676492,0.0,-4.43697499233
83,-129.00,11.92,10.57,1473676500,0.0,-4.43697499233
84,-133.00,12.10,10.61,1473676507,0.0,-4.43697499233
85,-80.00,8.80,10.72,1473676515,0.0,-4.43697499233
86,-128.00,8.30,10.73,1473676523,0.0,-4.43697499233
87,-130.00,12.41,10.70,1473676530,0.0,-4.43697499233
88,-79.00,8.38,10.46,1473676538,0.0,-4.43697499233
89,-79.00,9.54,10.19,1473676546,0.0,-4.43697499233
90,-126.00,11.84,10.24,1473676553,0.0,-4.43697499233
91,-80.00,8.99,10.49,1473676561,0.0,-4.43697499233
92,-79.00,8.90,10.51,1473676568,0.0,-4.43697499233
93,-126.00,8.21,10.56,1473676576,0.0,-4.43697499233
94,-131.00,11.90,10.39,1473676584,0.0,-4.43697499233
95,-124.00,12.43,10.48,1473676591,0.0,-4.43697499233
96,-126.00,10.96,10.48,1473676599,0.0,-4.43697499233
97,-128.00,10.81,10.66,1473676607,0.0,-4.43697499233
98,-127.00,9.99,10.61,1473676614,0.0,-4.43697499233
99,-127.00,14.53,10.39,1473676622,0.0,-4.43697499233
100,-77.00,8.79,10.43,1473676630,0.0,-4.43697499233
101,-78.00,8.67,10.37,1473676637,0.0,-4.43697499233
102,-127.00,11.70,10.21,1473676645,0.0,-4.43697499233
103,-78.00,8.65,10.48,1473676653,0.0,-4.43697499233
104,-124.00,9.48,10.33,1473676660,0.0,-4.43697499233
105,-78.00,9.15,10.20,1473676668,0.0,-4.43697499233
106,-79.00,8.23,10.11,1473676675,0.0,-4.43697499233
107,-78.00,8.44,10.05,1473676683,0.0,-4.43697499233
108,-78.00,9.41,9.67,1473676691,0.0,-4.43697499233
109,-124.00,9.31,9.68,1473676698,0.0,-4.43697499233
111,-126.00,8.19,9.61,1473676714,0.0,-4.43697499233
117,-126.00,7.76,9.59,1473676759,0.0,-4.43697499233
118,-127.00,9.16,9.51,1473676767,0.0,-4.43697499233
119,-77.00,8.50,9.65,1473676776,0.0,-4.43697499233
120,-80.00,8.89,9.83,1473676783,0.0,-4.43697499233
121,-81.00,9.46,9.83,1473676791,0.0,-4.43697499233
123,-81.00,8.64,9.96,1473676806,0.0,-4.43697499233
124,-81.00,8.75,9.98,1473676814,0.0,-4.43697499233
125,-134.00,11.19,10.01,1473676822,0.0,-4.43697499233
126,-79.00,8.30,10.13,1473676829,0.0,-4.43697499233
128,-80.00,8.65,9.84,1473676845,0.0,-4.43697499233
129,-80.00,9.07,9.96,1473676852,0.0,-4.43697499233
131,-81.00,8.92,9.90,1473676867,0.0,-4.43697499233
132,-79.00,8.91,9.81,1473676875,0.0,-4.43697499233
133,-80.00,8.78,9.60,1473676883,0.0,-4.43697499233
134,-126.00,9.10,9.62,1473676890,0.0,-4.43697499233
135,-126.00,8.73,9.75,1473676898,0.0,-4.43697499233
136,-128.00,10.43,9.89,1473676906,0.0,-4.43697499233
137,-81.00,9.54,9.91,1473676913,0.0,-4.43697499233
138,-81.00,8.99,10.14,1473676921,0.0,-4.43697499233
139,-82.00,8.96,10.10,1473676929,0.0,-4.43697499233
140,-81.00,8.38,10.06,1473676936,0.0,-4.43697499233
141,-81.00,8.56,10.11,1473676944,0.0,-4.43697499233
142,-126.00,11.07,10.12,1473676952,0.0,-4.43697499233
143,-132.00,12.19,9.90,1473676959,0.0,-4.43697499233
144,-130.00,9.30,10.05,1473676967,0.0,-4.43697499233
145,-129.00,10.34,9.84,1473676974,0.0,-4.43697499233
146,-132.00,14.27,9.60,1473676982,0.0,-4.43697499233
147,-80.00,9.38,9.95,1473676990,0.0,-4.43697499233
148,-80.00,8.51,10.11,1473676997,0.0,-4.43697499233
149,-80.00,8.15,10.06,1473677005,0.0,-4.43697499233
150,-81.00,9.01,10.17,1473677013,0.0,-4.43697499233
151,-80.00,9.11,10.10,1473677020,0.0,-4.43697499233
152,-81.00,9.31,9.99,1473677028,0.0,-4.43697499233
153,-80.00,8.72,10.06,1473677036,0.0,-4.43697499233
154,-81.00,8.40,10.08,1473677043,0.0,-4.43697499233
155,-86.00,8.63,9.68,1473677051,0.0,-4.43697499233
156,-83.00,8.81,9.69,1473677058,0.0,-4.43697499233
157,-79.00,8.96,9.64,1473677066,0.0,-4.43697499233
158,-79.00,9.26,9.44,1473677074,0.0,-4.43697499233
159,-79.00,9.13,9.76,1473677081,0.0,-4.43697499233
160,-126.00,8.68,9.69,1473677089,0.0,-4.43697499233
161,-134.00,12.49,9.41,1473677097,0.0,-4.43697499233
162,-79.00,8.32,9.59,1473677104,0.0,-4.43697499233
163,-124.00,9.52,9.73,1473677112,0.0,-4.43697499233
164,-124.00,8.37,10.03,1473677120,0.0,-4.43697499233
165,-126.00,11.01,10.12,1473677127,0.0,-4.43697499233
166,-78.00,9.14,10.25,1473677135,0.0,-4.43697499233
167,-130.00,13.42,10.24,1473677143,0.0,-4.43697499233
168,-132.00,8.87,10.25,1473677150,0.0,-4.43697499233
169,-127.00,12.63,10.29,1473677158,0.0,-4.43697499233
170,-125.00,11.67,10.59,1473677165,0.0,-4.43697499233
171,-126.00,8.30,10.55,1473677173,0.0,-4.43697499233
172,-127.00,8.07,10.38,1473677181,0.0,-4.43697499233
173,-128.00,11.92,10.38,1473677188,0.0,-4.43697499233
174,-126.00,8.90,10.18,1473677196,0.0,-4.43697499233
175,-127.00,11.50,10.07,1473677204,0.0,-4.43697499233
176,-78.00,8.62,9.94,1473677211,0.0,-4.43697499233
177,-78.00,8.90,9.97,1473677219,0.0,-4.43697499233
178,-78.00,8.69,9.96,1473677227,0.0,-4.43697499233
179,-78.00,8.78,9.86,1473677234,0.0,-4.43697499233
180,-78.00,8.26,10.08,1473677242,0.0,-4.43697499233
181,-78.00,8.45,10.08,1473677249,0.0,-4.43697499233
182,-128.00,12.53,9.90,1473677257,0.0,-4.43697499233
183,-78.00,8.76,9.96,1473677265,0.0,-4.43697499233
184,-78.00,9.36,10.21,1473677272,0.0,-4.43697499233
185,-127.00,11.90,10.22,1473677280,0.0,-4.43697499233
186,-127.00,11.01,10.28,1473677288,0.0,-4.43697499233
187,-78.00,8.24,10.16,1473677295,0.0,-4.43697499233
188,-78.00,9.24,10.14,1473677303,0.0,-4.43697499233
189,-78.00,9.30,10.09,1473677311,0.0,-4.43697499233
190,-78.00,8.90,10.24,1473677318,0.0,-4.43697499233
191,-78.00,8.75,10.32,1473677326,0.0,-4.43697499233
192,-125.00,11.38,10.30,1473677334,0.0,-4.43697499233
193,-127.00,10.74,9.99,1473677341,0.0,-4.43697499233
194,-131.00,9.75,10.08,1473677349,0.0,-4.43697499233
195,-123.00,11.08,10.16,1473677356,0.0,-4.43697499233
196,-123.00,9.10,10.17,1473677364,0.0,-4.43697499233
197,-79.00,9.46,10.07,1473677372,0.0,-4.43697499233
199,-78.00,8.83,10.10,1473677387,0.0,-4.43697499233
200,-78.00,8.83,10.08,1473677395,0.0,-4.43697499233
201,-78.00,9.88,9.84,1473677402,0.0,-4.43697499233
202,-78.00,8.45,9.80,1473677410,0.0,-4.43697499233
203,-126.00,8.49,9.68,1473677418,0.0,-4.43697499233
204,-132.00,8.39,9.49,1473677425,0.0,-4.43697499233
205,-78.00,8.55,9.33,1473677433,0.0,-4.43697499233
206,-78.00,7.95,9.42,1473677441,0.0,-4.43697499233
207,-124.00,11.53,9.52,1473677448,0.0,-4.43697499233
208,-128.00,11.20,9.69,1473677456,0.0,-4.43697499233
209,-128.00,13.09,9.78,1473677463,0.0,-4.43697499233
210,-125.00,12.51,9.96,1473677471,0.0,-4.43697499233
211,-78.00,9.44,10.34,1473677479,0.0,-4.43697499233
212,-127.00,8.51,10.38,1473677486,0.0,-4.43697499233
213,-130.00,8.29,10.40,1473677494,0.0,-4.43697499233
214,-78.00,8.44,10.40,1473677502,0.0,-4.43697499233
215,-78.00,9.31,10.49,1473677509,0.0,-4.43697499233
216,-78.00,8.67,10.17,1473677517,0.0,-4.43697499233
217,-78.00,9.24,10.17,1473677525,0.0,-4.43697499233
218,-78.00,7.71,9.99,1473677532,0.0,-4.43697499233
219,-128.00,11.92,9.89,1473677540,0.0,-4.43697499233
220,-78.00,8.89,9.84,1473677547,0.0,-4.43697499233
221,-78.00,9.05,9.98,1473677556,0.0,-4.43697499233
222,-78.00,8.99,10.02,1473677564,0.0,-4.43697499233
223,-78.00,9.24,10.22,1473677571,0.0,-4.43697499233
224,-131.00,11.00,10.33,1473677579,0.0,-4.43697499233
225,-124.00,8.98,10.49,1473677587,0.0,-4.43697499233
226,-125.00,8.62,10.51,1473677594,0.0,-4.43697499233
227,-78.00,8.66,10.57,1473677602,0.0,-4.43697499233
230,-128.00,12.42,10.45,1473677625,0.0,-4.43697499233
231,-78.00,9.15,10.70,1473677633,0.0,-4.43697499233
232,-78.00,9.35,10.67,1473677640,0.0,-4.43697499233
233,-79.00,8.96,10.69,1473677648,0.0,-4.43697499233
234,-78.00,9.02,10.23,1473677655,0.0,-4.43697499233
235,-78.00,8.89,10.21,1473677663,0.0,-4.43697499233
236,-78.00,8.65,10.23,1473677671,0.0,-4.43697499233
237,-124.00,10.02,10.16,1473677678,0.0,-4.43697499233
238,-127.00,12.23,10.32,1473677686,0.0,-4.43697499233
239,-126.00,12.68,10.16,1473677694,0.0,-4.43697499233
240,-127.00,9.48,10.17,1473677701,0.0,-4.43697499233
241,-132.00,13.33,10.00,1473677709,0.0,-4.43697499233
242,-129.00,13.75,10.24,1473677717,0.0,-4.43697499233
244,-79.00,9.27,10.10,1473677732,0.0,-4.43697499233
245,-78.00,8.74,10.03,1473677739,0.0,-4.43697499233
246,-126.00,9.75,10.03,1473677747,0.0,-4.43697499233
247,-78.00,9.20,9.91,1473677755,0.0,-4.43697499233
248,-126.00,12.30,9.72,1473677762,0.0,-4.43697499233
250,-78.00,8.49,9.94,1473677778,0.0,-4.43697499233
251,-124.00,8.90,9.85,1473677785,0.0,-4.43697499233
252,-127.00,11.47,9.57,1473677793,0.0,-4.43697499233
253,-78.00,8.92,9.78,1473677801,0.0,-4.43697499233
256,-127.00,11.37,10.29,1473677824,0.0,-4.43697499233
258,-125.00,8.11,10.47,1473677839,0.0,-4.43697499233
259,-79.00,8.41,10.41,1473677846,0.0,-4.43697499233
260,-127.00,11.42,10.25,1473677854,0.0,-4.43697499233
261,-79.00,8.81,10.10,1473677862,0.0,-4.43697499233
264,-78.00,8.85,10.13,1473677885,0.0,-4.43697499233
265,-125.00,10.84,9.85,1473677892,0.0,-4.43697499233
267,-132.00,8.63,9.60,1473677908,0.0,-4.43697499233
269,-78.00,9.32,9.54,1473677923,0.0,-4.43697499233
270,-126.00,9.42,9.53,1473677930,0.0,-4.43697499233
271,-136.00,12.98,9.56,1473677938,0.0,-4.43697499233
272,-79.00,9.38,9.81,1473677946,0.0,-4.43697499233
274,-128.00,9.61,9.70,1473677961,0.0,-4.43697499233
275,-126.00,9.50,9.77,1473677969,0.0,-4.43697499233
276,-126.00,10.32,9.79,1473677976,0.0,-4.43697499233
277,-78.00,8.58,9.97,1473677984,0.0,-4.43697499233
278,-132.00,11.04,10.12,1473677992,0.0,-4.43697499233
279,-124.00,9.45,10.27,1473677999,0.0,-4.43697499233
280,-78.00,9.48,10.15,1473678007,0.0,-4.43697499233
281,-140.00,10.03,10.05,1473678015,0.0,-4.43697499233
282,-78.00,8.82,10.04,1473678022,0.0,-4.43697499233
283,-122.00,11.80,10.12,1473678030,0.0,-4.43697499233
284,-78.00,9.14,10.38,1473678037,0.0,-4.43697499233
285,-124.00,11.18,10.30,1473678045,0.0,-4.43697499233
286,-126.00,10.42,10.26,1473678053,0.0,-4.43697499233
287,-78.00,8.52,10.00,1473678060,0.0,-4.43697499233
288,-78.00,8.80,10.11,1473678068,0.0,-4.43697499233
289,-134.00,12.36,10.07,1473678076,0.0,-4.43697499233
290,-78.00,9.39,10.24,1473678083,0.0,-4.43697499233
291,-79.00,8.82,10.46,1473678091,0.0,-4.43697499233
292,-127.00,9.37,10.30,1473678099,0.0,-4.43697499233
294,-129.00,10.62,10.41,1473678114,0.0,-4.43697499233
296,-78.00,9.36,10.62,1473678129,0.0,-4.43697499233
299,-132.00,8.40,10.53,1473678152,0.0,-4.43697499233
300,-78.00,7.56,10.55,1473678160,0.0,-4.43697499233
301,-78.00,8.95,10.42,1473678167,0.0,-4.43697499233
302,-128.00,9.72,10.31,1473678175,0.0,-4.43697499233
303,-127.00,11.00,10.33,1473678183,0.0,-4.43697499233
306,-78.00,9.33,10.05,1473678206,0.0,-4.43697499233
307,-79.00,9.29,9.97,1473678213,0.0,-4.43697499233
308,-127.00,9.32,9.87,1473678221,0.0,-4.43697499233
309,-78.00,9.40,9.76,1473678228,0.0,-4.43697499233
310,-78.00,8.73,9.90,1473678236,0.0,-4.43697499233
311,-78.00,9.17,9.84,1473678244,0.0,-4.43697499233
313,-78.00,8.82,9.69,1473678259,0.0,-4.43697499233
315,-128.00,11.71,9.85,1473678274,0.0,-4.43697499233
316,-78.00,8.66,9.97,1473678282,0.0,-4.43697499233
317,-78.00,8.82,9.95,1473678290,0.0,-4.43697499233
318,-124.00,10.30,9.87,1473678297,0.0,-4.43697499233
319,-132.00,13.50,9.94,1473678305,0.0,-4.43697499233
320,-78.00,8.58,10.20,1473678313,0.0,-4.43697499233
324,-127.00,9.43,10.51,1473678343,0.0,-4.43697499233
325,-126.00,11.35,10.45,1473678351,0.0,-4.43697499233
326,-78.00,9.21,10.41,1473678358,0.0,-4.43697499233
327,-128.00,10.92,10.44,1473678366,0.0,-4.43697499233
328,-126.00,10.82,10.59,1473678374,0.0,-4.43697499233
330,-127.00,8.51,10.29,1473678389,0.0,-4.43697499233
331,-126.00,10.83,10.11,1473678398,0.0,-4.43697499233
332,-129.00,12.55,10.14,1473678405,0.0,-4.43697499233
333,-78.00,8.81,10.10,1473678413,0.0,-4.43697499233
334,-124.00,8.80,10.10,1473678420,0.0,-4.43697499233
337,-78.00,9.62,10.02,1473678443,0.0,-4.43697499233
338,-78.00,8.81,9.97,1473678451,0.0,-4.43697499233
